Grupo de edad;Comunidad autonoma;Sexo;Nivel de formacion;periodo;Total
55 - 64 años;Canarias;Hombres;2ª etapa E. Secundaria;2018;19,62
55 - 64 años;Canarias;Hombres;E. Superior;2023;24,63
55 - 64 años;Canarias;Hombres;E. Superior;2022;24,43
55 - 64 años;Canarias;Hombres;E. Superior;2021;24,46
55 - 64 años;Canarias;Hombres;E. Superior;2020;24,96
55 - 64 años;Canarias;Hombres;E. Superior;2019;23,37
55 - 64 años;Canarias;Hombres;E. Superior;2018;21,19
55 - 64 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;49,96
55 - 64 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;50,76
55 - 64 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;49,40
55 - 64 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;48,90
55 - 64 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;53,79
55 - 64 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;58,95
55 - 64 años;Canarias;Mujeres;2ª etapa E. Secundaria;2023;24,43
55 - 64 años;Canarias;Mujeres;2ª etapa E. Secundaria;2022;22,11
55 - 64 años;Canarias;Mujeres;2ª etapa E. Secundaria;2021;21,71
55 - 64 años;Canarias;Mujeres;2ª etapa E. Secundaria;2020;25,63
55 - 64 años;Canarias;Mujeres;2ª etapa E. Secundaria;2019;22,20
55 - 64 años;Canarias;Mujeres;2ª etapa E. Secundaria;2018;19,95
55 - 64 años;Canarias;Mujeres;E. Superior;2023;25,61
55 - 64 años;Canarias;Mujeres;E. Superior;2022;27,13
55 - 64 años;Canarias;Mujeres;E. Superior;2021;28,88
55 - 64 años;Canarias;Mujeres;E. Superior;2020;25,47
55 - 64 años;Canarias;Mujeres;E. Superior;2019;24,01
55 - 64 años;Canarias;Mujeres;E. Superior;2018;21,10
55 - 64 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;34,11
55 - 64 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;38,16
55 - 64 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;44,27
55 - 64 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;46,41
55 - 64 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;44,72
55 - 64 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;43,78
55 - 64 años;Cantabria;Hombres;2ª etapa E. Secundaria;2023;26,32
55 - 64 años;Cantabria;Hombres;2ª etapa E. Secundaria;2022;23,83
55 - 64 años;Cantabria;Hombres;2ª etapa E. Secundaria;2021;23,16
55 - 64 años;Cantabria;Hombres;2ª etapa E. Secundaria;2020;23,83
55 - 64 años;Cantabria;Hombres;2ª etapa E. Secundaria;2019;24,68
55 - 64 años;Cantabria;Hombres;2ª etapa E. Secundaria;2018;28,42
55 - 64 años;Cantabria;Hombres;E. Superior;2023;39,58
55 - 64 años;Cantabria;Hombres;E. Superior;2022;38,01
55 - 64 años;Cantabria;Hombres;E. Superior;2021;32,57
55 - 64 años;Cantabria;Hombres;E. Superior;2020;29,76
55 - 64 años;Cantabria;Hombres;E. Superior;2019;30,60
55 - 64 años;Cantabria;Hombres;E. Superior;2018;27,80
55 - 64 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;35,79
55 - 64 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;41,39
55 - 64 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;44,56
55 - 64 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;44,84
55 - 64 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;43,63
55 - 64 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;44,70
55 - 64 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2023;27,07
55 - 64 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2022;25,46
55 - 64 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2021;22,61
55 - 64 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2020;24,43
55 - 64 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2019;26,50
55 - 64 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2018;26,14
55 - 64 años;Cantabria;Mujeres;E. Superior;2023;37,14
55 - 64 años;Cantabria;Mujeres;E. Superior;2022;33,15
55 - 64 años;Cantabria;Mujeres;E. Superior;2021;32,83
55 - 64 años;Cantabria;Mujeres;E. Superior;2020;30,73
55 - 64 años;Cantabria;Mujeres;E. Superior;2019;29,87
55 - 64 años;Cantabria;Mujeres;E. Superior;2018;29,16
55 - 64 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;46,58
55 - 64 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;47,11
55 - 64 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;49,78
55 - 64 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;49,64
55 - 64 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;52,09
55 - 64 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;53,24
55 - 64 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2023;24,37
55 - 64 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2022;25,41
55 - 64 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2021;23,89
55 - 64 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2020;22,72
55 - 64 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2019;22,03
55 - 64 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2018;21,29
55 - 64 años;Castilla y Leon;Hombres;E. Superior;2023;29,05
55 - 64 años;Castilla y Leon;Hombres;E. Superior;2022;27,48
55 - 64 años;Castilla y Leon;Hombres;E. Superior;2021;26,33
55 - 64 años;Castilla y Leon;Hombres;E. Superior;2020;27,64
55 - 64 años;Castilla y Leon;Hombres;E. Superior;2019;25,88
55 - 64 años;Castilla y Leon;Hombres;E. Superior;2018;25,47
55 - 64 años;Castilla y Leon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;42,40
55 - 64 años;Castilla y Leon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;43,37
55 - 64 años;Castilla y Leon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;45,06
55 - 64 años;Castilla y Leon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;49,45
55 - 64 años;Castilla y Leon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;51,70
55 - 64 años;Castilla y Leon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;53,07
55 - 64 años;Castilla y Leon;Mujeres;2ª etapa E. Secundaria;2023;22,43
55 - 64 años;Castilla y Leon;Mujeres;2ª etapa E. Secundaria;2022;24,58
55 - 64 años;Castilla y Leon;Mujeres;2ª etapa E. Secundaria;2021;24,45
55 - 64 años;Castilla y Leon;Mujeres;2ª etapa E. Secundaria;2020;23,24
55 - 64 años;Castilla y Leon;Mujeres;2ª etapa E. Secundaria;2019;22,80
55 - 64 años;Castilla y Leon;Mujeres;2ª etapa E. Secundaria;2018;22,35
55 - 64 años;Castilla y Leon;Mujeres;E. Superior;2023;35,17
55 - 64 años;Castilla y Leon;Mujeres;E. Superior;2022;32,05
55 - 64 años;Castilla y Leon;Mujeres;E. Superior;2021;30,48
55 - 64 años;Castilla y Leon;Mujeres;E. Superior;2020;27,31
55 - 64 años;Castilla y Leon;Mujeres;E. Superior;2019;25,50
55 - 64 años;Castilla y Leon;Mujeres;E. Superior;2018;24,59
55 - 64 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;58,13
55 - 64 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;62,03
55 - 64 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;61,24
55 - 64 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;63,59
55 - 64 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;64,63
55 - 64 años;Castilla-La Mancha;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;63,87
55 - 64 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2023;21,54
55 - 64 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2022;18,81
55 - 64 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2021;18,78
55 - 64 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2020;17,22
55 - 64 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2019;17,09
55 - 64 años;Castilla-La Mancha;Hombres;2ª etapa E. Secundaria;2018;18,71
55 - 64 años;Castilla-La Mancha;Hombres;E. Superior;2023;20,33
55 - 64 años;Castilla-La Mancha;Hombres;E. Superior;2022;19,16
55 - 64 años;Castilla-La Mancha;Hombres;E. Superior;2021;19,98
55 - 64 años;Castilla-La Mancha;Hombres;E. Superior;2020;19,19
55 - 64 años;Castilla-La Mancha;Hombres;E. Superior;2019;18,28
55 - 64 años;Castilla-La Mancha;Hombres;E. Superior;2018;17,42
55 - 64 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;56,34
55 - 64 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;59,77
55 - 64 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;58,37
55 - 64 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;60,65
55 - 64 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;65,59
55 - 64 años;Castilla-La Mancha;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;67,26
55 - 64 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2023;19,89
55 - 64 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2022;19,12
55 - 64 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2021;20,53
55 - 64 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2020;18,79
55 - 64 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2019;16,84
55 - 64 años;Castilla-La Mancha;Mujeres;2ª etapa E. Secundaria;2018;16,47
55 - 64 años;Castilla-La Mancha;Mujeres;E. Superior;2023;23,77
55 - 64 años;Castilla-La Mancha;Mujeres;E. Superior;2022;21,11
55 - 64 años;Castilla-La Mancha;Mujeres;E. Superior;2021;21,10
55 - 64 años;Castilla-La Mancha;Mujeres;E. Superior;2020;20,56
55 - 64 años;Castilla-La Mancha;Mujeres;E. Superior;2019;17,57
55 - 64 años;Castilla-La Mancha;Mujeres;E. Superior;2018;16,27
55 - 64 años;Cataluña;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;42,27
55 - 64 años;Cataluña;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;45,83
55 - 64 años;Cataluña;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;45,50
55 - 64 años;Cataluña;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;47,35
55 - 64 años;Cataluña;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;49,38
55 - 64 años;Cataluña;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;51,62
55 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2023;24,53
55 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2022;23,82
55 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2021;22,72
55 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2020;21,17
55 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2019;20,39
55 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2018;20,14
55 - 64 años;Cataluña;Hombres;E. Superior;2023;33,20
55 - 64 años;Cataluña;Hombres;E. Superior;2022;30,35
55 - 64 años;Cataluña;Hombres;E. Superior;2021;31,78
55 - 64 años;Cataluña;Hombres;E. Superior;2020;31,48
55 - 64 años;Cataluña;Hombres;E. Superior;2019;30,23
55 - 64 años;Cataluña;Hombres;E. Superior;2018;28,24
55 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;40,53
55 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;41,33
55 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;45,65
55 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;50,47
55 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;51,96
55 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;54,44
55 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2023;25,59
55 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2022;26,01
55 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2021;23,30
55 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2020;20,85
55 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2019;21,04
55 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2018;20,72
55 - 64 años;Cataluña;Mujeres;E. Superior;2023;33,88
55 - 64 años;Cataluña;Mujeres;E. Superior;2022;32,66
55 - 64 años;Cataluña;Mujeres;E. Superior;2021;31,06
55 - 64 años;Cataluña;Mujeres;E. Superior;2020;28,67
55 - 64 años;Cataluña;Mujeres;E. Superior;2019;27,00
55 - 64 años;Cataluña;Mujeres;E. Superior;2018;24,85
55 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;50,15
55 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;50,62
55 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;50,87
55 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;51,33
55 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;54,24
55 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;55,75
55 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2023;20,48
55 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2022;21,14
55 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2021;21,12
55 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2020;21,04
55 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2019;20,74
55 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2018;21,75
55 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2023;29,37
55 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2022;28,25
55 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2021;28,01
55 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2020;27,63
55 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2019;25,02
55 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2018;22,50
55 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;51,11
55 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;53,98
55 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;49,08
55 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;48,87
55 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;53,97
55 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;57,35
55 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2023;24,08
55 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2022;23,75
55 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2021;25,08
55 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2020;25,05
55 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2019;22,27
55 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2018;19,94
55 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2023;24,81
55 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2022;22,27
55 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2021;25,85
55 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2020;26,08
55 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2019;23,76
55 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2018;22,71
55 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;63,88
55 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;65,75
55 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;67,21
55 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;67,49
55 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;69,62
55 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;69,72
55 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2023;15,97
55 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2022;16,31
55 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2021;17,47
55 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2020;15,39
55 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2019;13,47
55 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2018;15,46
55 - 64 años;Extremadura;Hombres;E. Superior;2023;20,15
55 - 64 años;Extremadura;Hombres;E. Superior;2022;17,95
55 - 64 años;Extremadura;Hombres;E. Superior;2021;15,31
55 - 64 años;Extremadura;Hombres;E. Superior;2020;17,12
55 - 64 años;Extremadura;Hombres;E. Superior;2019;16,91
55 - 64 años;Extremadura;Hombres;E. Superior;2018;14,81
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;58,02
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;63,87
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;66,37
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;67,73
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;68,00
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;65,40
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2023;19,51
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2022;17,72
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2021;16,28
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2020;16,36
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2019;17,34
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2018;17,13
55 - 64 años;Extremadura;Mujeres;E. Superior;2023;22,46
55 - 64 años;Extremadura;Mujeres;E. Superior;2022;18,41
55 - 64 años;Extremadura;Mujeres;E. Superior;2021;17,35
55 - 64 años;Extremadura;Mujeres;E. Superior;2020;15,92
55 - 64 años;Extremadura;Mujeres;E. Superior;2019;14,65
55 - 64 años;Extremadura;Mujeres;E. Superior;2018;17,47
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;50,39
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;51,38
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;53,99
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;54,90
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;56,04
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;57,17
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2023;20,91
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2022;17,69
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2021;18,63
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2020;20,13
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2019;20,64
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2018;19,29
55 - 64 años;Galicia;Hombres;E. Superior;2023;28,70
55 - 64 años;Galicia;Hombres;E. Superior;2022;30,94
55 - 64 años;Galicia;Hombres;E. Superior;2021;27,39
55 - 64 años;Galicia;Hombres;E. Superior;2020;24,97
55 - 64 años;Galicia;Hombres;E. Superior;2019;23,32
55 - 64 años;Galicia;Hombres;E. Superior;2018;23,54
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;50,21
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;50,87
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;49,72
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;54,90
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;58,34
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;60,14
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2023;21,73
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2022;19,79
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2021;18,85
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2020;18,55
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2019;20,17
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2018;19,03
55 - 64 años;Galicia;Mujeres;E. Superior;2023;28,05
55 - 64 años;Galicia;Mujeres;E. Superior;2022;29,34
55 - 64 años;Galicia;Mujeres;E. Superior;2021;31,43
55 - 64 años;Galicia;Mujeres;E. Superior;2020;26,55
55 - 64 años;Galicia;Mujeres;E. Superior;2019;21,49
55 - 64 años;Galicia;Mujeres;E. Superior;2018;20,83
55 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;30,37
55 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;29,00
55 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;32,27
55 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;32,95
55 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;35,60
55 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;40,91
55 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2023;29,80
55 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2022;29,75
55 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2021;28,10
55 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2020;26,55
55 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2019;23,85
55 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2018;23,76
55 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2023;39,83
55 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2022;41,24
55 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2021;39,63
55 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2020;40,51
55 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2019;40,55
55 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2018;35,33
